timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 20:27:45,21.73,1012.65,50.29,173913.04
2026-02-14 20:27:50,21.96,1012.60,50.10,191724.40
2026-02-14 20:27:55,21.92,1012.61,50.01,194899.12
2026-02-14 20:28:00,21.91,1012.62,49.86,196696.12
2026-02-14 20:28:05,21.81,1012.63,49.94,177716.07
2026-02-14 20:28:10,21.94,1012.60,49.81,195681.25
2026-02-14 20:28:15,21.86,1012.57,49.81,196923.08
2026-02-14 20:28:20,21.87,1012.56,49.81,197950.90
2026-02-14 20:28:25,21.86,1012.58,49.84,196809.53
2026-02-14 20:28:30,21.91,1012.62,49.85,196809.53
2026-02-14 20:28:35,21.92,1012.63,49.88,196356.66
2026-02-14 20:28:40,21.96,1012.62,49.84,196582.84
2026-02-14 20:28:45,21.94,1012.60,49.78,197378.57
2026-02-14 20:28:50,21.97,1012.61,49.69,197721.57
2026-02-14 20:28:55,21.88,1012.64,49.79,179586.11
2026-02-14 20:29:00,22.01,1012.62,49.67,196356.66
2026-02-14 20:29:05,21.84,1012.58,49.59,180727.14
2026-02-14 20:29:10,21.96,1012.57,49.64,198642.10
2026-02-14 20:29:15,21.95,1012.58,49.64,197607.10
2026-02-14 20:29:20,21.96,1012.57,49.61,197950.90
2026-02-14 20:29:25,21.95,1012.58,49.58,197264.50
2026-02-14 20:29:30,21.98,1012.59,49.55,197378.57
2026-02-14 20:29:35,21.89,1012.67,49.67,179586.11
2026-02-14 20:29:40,22.06,1012.64,49.68,193792.58
2026-02-14 20:29:45,21.89,1012.62,49.61,178646.20
2026-02-14 20:29:51,21.95,1012.61,49.64,196809.53
2026-02-14 20:29:56,21.88,1012.62,49.60,178459.39
2026-02-14 20:30:02,21.97,1012.62,49.61,197036.75
2026-02-14 20:30:07,22.00,1012.59,49.54,196582.84
2026-02-14 20:30:12,21.95,1012.65,49.51,181495.92
2026-02-14 20:30:17,22.05,1012.64,49.45,198989.51
2026-02-14 20:30:27,22.03,1012.62,49.38,197836.17
2026-02-14 20:30:32,22.02,1012.61,49.38,200863.08
2026-02-14 20:30:37,22.04,1012.61,49.34,198295.89
2026-02-14 20:30:42,22.00,1012.59,49.41,200509.11
2026-02-14 20:30:47,22.03,1012.62,49.38,199338.14
2026-02-14 20:30:52,21.94,1012.65,49.52,179208.96
2026-02-14 20:30:57,22.09,1012.62,49.41,196696.12
2026-02-14 20:31:02,22.01,1012.62,49.38,196469.69
2026-02-14 20:31:07,22.03,1012.61,49.38,197836.17
2026-02-14 20:31:12,21.92,1012.63,49.53,180345.19
2026-02-14 20:31:19,22.02,1012.63,49.41,197264.50
2026-02-14 20:31:24,21.89,1012.64,49.35,181495.92
2026-02-14 20:31:29,22.02,1012.60,49.40,197836.17
2026-02-14 20:31:34,21.92,1012.60,49.34,181882.77
2026-02-14 20:31:39,22.04,1012.59,49.33,199687.99
2026-02-14 20:31:44,21.94,1012.58,49.35,181689.14
2026-02-14 20:31:49,22.04,1012.56,49.35,198411.16
2026-02-14 20:31:54,22.02,1012.59,49.33,198642.10
2026-02-14 20:31:59,22.02,1012.58,49.32,200156.37
2026-02-14 20:32:04,21.98,1012.56,49.37,199105.58
2026-02-14 20:32:09,22.01,1012.60,49.36,200039.07
2026-02-14 20:32:14,22.00,1012.55,49.40,198295.89
2026-02-14 20:32:19,22.02,1012.58,49.34,200391.39
2026-02-14 20:32:27,21.86,1012.59,49.45,177901.32
2026-02-14 20:32:32,22.00,1012.56,49.45,197492.77
2026-02-14 20:32:37,21.87,1012.59,49.42,179586.11
