timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 19:00:08,23.49,1012.64,59.00,102481.99
2026-02-14 19:00:13,23.54,1012.66,57.55,113450.03
2026-02-14 19:00:18,23.52,1012.65,56.31,117512.05
2026-02-14 19:00:23,23.54,1012.68,56.20,113752.50
2026-02-14 19:00:28,23.45,1012.68,56.81,102790.60
2026-02-14 19:00:33,23.60,1012.71,56.93,106644.45
2026-02-14 19:00:38,23.53,1012.68,57.24,107721.44
2026-02-14 19:00:43,23.56,1012.70,57.41,107247.59
2026-02-14 19:00:48,23.49,1012.71,57.92,98689.28
2026-02-14 19:00:53,23.64,1012.71,58.08,103350.83
2026-02-14 19:00:58,23.54,1012.66,58.13,107180.24
2026-02-14 19:01:03,23.55,1012.67,57.98,107112.97
2026-02-14 19:01:08,23.49,1012.69,58.26,98575.28
2026-02-14 19:01:13,23.61,1012.68,58.26,104170.91
2026-02-14 19:01:18,23.53,1012.66,58.07,105916.43
2026-02-14 19:01:23,23.55,1012.62,58.00,106711.13
2026-02-14 19:01:28,23.47,1012.66,58.11,100254.55
2026-02-14 19:01:33,23.64,1012.66,58.01,105393.17
2026-02-14 19:01:38,23.54,1012.61,58.18,107653.49
2026-02-14 19:01:43,23.54,1012.63,58.38,106246.11
2026-02-14 19:01:48,23.47,1012.65,58.56,98632.25
2026-02-14 19:01:53,23.64,1012.65,57.79,106511.34
2026-02-14 19:01:58,23.53,1012.60,57.53,108543.57
2026-02-14 19:02:03,23.54,1012.59,57.38,111741.60
2026-02-14 19:02:08,23.46,1012.65,56.91,104553.81
2026-02-14 19:02:13,23.63,1012.67,57.00,107925.80
2026-02-14 19:02:18,23.52,1012.67,57.38,109028.96
2026-02-14 19:02:23,23.53,1012.64,57.64,108199.49
2026-02-14 19:02:28,23.42,1012.61,58.22,106644.45
2026-02-14 19:02:33,23.52,1012.69,58.27,99669.07
2026-02-14 19:02:38,23.57,1012.64,58.39,107247.59
2026-02-14 19:02:43,23.55,1012.65,58.55,107517.85
2026-02-14 19:02:48,23.46,1012.68,59.00,99205.58
2026-02-14 19:02:53,23.61,1012.66,59.02,103476.15
2026-02-14 19:02:58,23.52,1012.64,59.15,104298.23
2026-02-14 19:03:03,23.52,1012.68,59.00,105004.10
2026-02-14 19:03:08,23.46,1012.69,59.22,96951.33
2026-02-14 19:03:13,23.62,1012.71,59.02,100966.28
2026-02-14 19:03:18,23.51,1012.68,59.04,105523.50
2026-02-14 19:03:23,23.51,1012.65,59.06,105133.47
2026-02-14 19:03:28,23.45,1012.65,59.32,97282.92
2026-02-14 19:03:33,23.62,1012.66,59.12,102543.56
2026-02-14 19:03:38,23.50,1012.60,59.11,105458.29
2026-02-14 19:03:43,23.52,1012.65,59.14,106048.05
2026-02-14 19:03:48,23.50,1012.70,59.18,97449.56
2026-02-14 19:03:53,23.60,1012.66,59.23,103790.80
2026-02-14 19:03:58,23.52,1012.63,59.03,105654.15
2026-02-14 19:04:03,23.52,1012.65,58.90,106180.01
2026-02-14 19:04:08,23.45,1012.71,59.15,98518.38
2026-02-14 19:04:13,23.59,1012.72,59.12,104234.53
2026-02-14 19:04:18,23.50,1012.68,59.27,105458.29
2026-02-14 19:04:23,23.51,1012.69,59.27,105068.75
2026-02-14 19:04:28,23.45,1012.70,59.60,97172.14
2026-02-14 19:04:33,23.61,1012.77,59.51,99552.79
2026-02-14 19:04:38,23.51,1012.74,59.53,103538.93
2026-02-14 19:04:43,23.52,1012.73,59.40,104810.64
2026-02-14 19:04:48,23.45,1012.74,59.39,98575.28
2026-02-14 19:04:53,23.61,1012.72,59.15,104043.89
2026-02-14 19:04:58,23.49,1012.68,59.12,107789.47
