timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 18:28:58,23.62,1012.69,58.41,87851.75
2026-02-14 18:29:03,23.64,1012.68,57.69,102543.56
2026-02-14 18:29:08,23.70,1012.70,56.10,108959.35
2026-02-14 18:29:13,23.74,1012.69,56.28,105198.27
2026-02-14 18:29:18,23.69,1012.74,56.06,98291.42
2026-02-14 18:29:23,23.82,1012.74,56.15,103038.84
2026-02-14 18:29:28,23.74,1012.71,56.51,102175.21
2026-02-14 18:29:33,23.75,1012.67,56.80,102420.48
2026-02-14 18:29:38,23.70,1012.62,57.04,101325.94
2026-02-14 18:29:43,23.75,1012.65,57.19,94273.61
2026-02-14 18:29:48,23.77,1012.68,57.44,99785.62
2026-02-14 18:29:53,23.77,1012.66,57.65,100019.54
2026-02-14 18:29:58,23.75,1012.67,57.91,99205.58
2026-02-14 18:30:03,23.76,1012.70,58.02,99436.78
2026-02-14 18:30:08,23.70,1012.73,58.37,90172.60
2026-02-14 18:30:13,23.85,1012.76,58.30,95862.20
2026-02-14 18:30:18,23.73,1012.68,56.90,111449.72
2026-02-14 18:30:23,23.76,1012.63,56.43,105850.73
2026-02-14 18:30:28,23.69,1012.67,57.24,91624.91
2026-02-14 18:30:33,23.84,1012.68,57.49,97840.63
2026-02-14 18:30:38,23.75,1012.64,57.64,100549.88
2026-02-14 18:30:43,23.76,1012.67,57.83,100019.54
2026-02-14 18:30:48,23.68,1012.75,58.33,90077.41
2026-02-14 18:30:53,23.83,1012.77,58.33,97616.78
2026-02-14 18:30:58,23.74,1012.75,58.43,99032.88
2026-02-14 18:31:03,23.76,1012.74,58.49,99090.38
2026-02-14 18:31:08,23.68,1012.72,58.67,90267.98
2026-02-14 18:31:13,23.83,1012.67,58.58,97672.64
2026-02-14 18:31:18,23.75,1012.64,58.64,98178.33
2026-02-14 18:31:23,23.76,1012.70,58.71,98065.50
2026-02-14 18:31:28,23.68,1012.90,59.01,89229.70
2026-02-14 18:31:33,23.82,1012.87,58.87,96731.53
2026-02-14 18:31:38,23.74,1012.70,58.79,98461.54
2026-02-14 18:31:43,23.77,1012.72,58.80,98518.38
2026-02-14 18:31:48,23.69,1012.74,59.11,88950.66
2026-02-14 18:31:53,23.84,1012.67,59.00,94849.94
2026-02-14 18:31:58,23.76,1012.62,59.02,97172.14
2026-02-14 18:32:03,23.77,1012.64,59.03,97616.78
2026-02-14 18:32:08,23.68,1012.78,58.27,96078.06
2026-02-14 18:32:13,23.79,1012.87,57.25,108889.83
2026-02-14 18:32:18,23.73,1012.75,55.97,110154.91
2026-02-14 18:32:23,23.76,1012.71,56.37,104553.81
2026-02-14 18:32:28,23.68,1012.72,56.88,95326.75
2026-02-14 18:32:33,23.82,1012.75,57.21,100136.91
2026-02-14 18:32:38,23.75,1012.76,57.73,99552.79
2026-02-14 18:32:43,23.77,1012.71,58.05,99669.07
2026-02-14 18:32:48,23.71,1012.79,58.76,88306.31
2026-02-14 18:32:53,23.84,1012.78,59.10,93962.19
2026-02-14 18:32:58,23.77,1012.72,59.46,95380.03
2026-02-14 18:33:03,23.79,1012.75,59.53,97061.61
2026-02-14 18:33:08,23.70,1012.87,58.73,91428.57
2026-02-14 18:33:13,23.86,1012.89,58.41,97840.63
2026-02-14 18:33:18,23.79,1012.75,58.70,97116.84
2026-02-14 18:33:23,23.80,1012.78,59.09,95167.29
2026-02-14 18:33:28,23.72,1012.90,59.72,86166.27
2026-02-14 18:33:33,23.85,1012.88,59.79,93910.49
2026-02-14 18:33:38,23.79,1012.89,59.20,97560.98
2026-02-14 18:33:43,23.81,1012.79,59.06,97061.61
2026-02-14 18:33:48,23.75,1012.91,59.42,87761.40
