timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 16:56:36,21.69,1012.26,49.99,127331.51
2026-02-14 16:56:41,21.75,1012.28,49.88,131653.38
2026-02-14 16:56:46,21.80,1012.31,49.92,132883.47
2026-02-14 16:56:52,21.81,1012.29,49.84,133507.17
2026-02-14 16:56:57,21.83,1012.33,49.78,132676.86
2026-02-14 16:57:02,21.84,1012.31,49.76,133716.38
2026-02-14 16:57:07,21.86,1012.31,49.73,134242.27
2026-02-14 16:57:12,21.87,1012.34,49.76,135199.37
2026-02-14 16:57:17,21.86,1012.30,49.58,136496.93
