timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 18:54:20,23.21,1012.45,61.58,86079.35
2026-02-14 18:54:25,23.43,1012.46,60.54,95114.25
2026-02-14 18:54:30,23.51,1012.47,60.05,97505.24
2026-02-14 18:54:35,23.44,1012.50,59.65,89604.48
2026-02-14 18:54:40,23.61,1012.50,59.38,98065.50
2026-02-14 18:54:45,23.54,1012.46,59.35,99321.05
2026-02-14 18:54:58,23.56,1012.44,55.52,120840.22
2026-02-14 18:55:03,23.54,1012.47,55.60,114592.66
2026-02-14 18:55:08,23.59,1012.46,56.02,110798.53
2026-02-14 18:55:13,23.47,1012.50,56.65,99321.05
2026-02-14 18:55:18,23.65,1012.48,56.96,105850.73
2026-02-14 18:55:23,23.47,1012.47,56.90,99785.62
2026-02-14 18:55:28,23.58,1012.54,56.98,99669.07
2026-02-14 18:55:33,23.66,1012.53,56.96,109098.66
2026-02-14 18:55:48,23.59,1012.48,55.58,115289.35
2026-02-14 18:55:53,23.60,1012.50,55.99,111376.98
2026-02-14 18:55:58,23.59,1012.50,56.59,108889.83
2026-02-14 18:56:07,23.52,1012.49,57.22,106378.56
2026-02-14 18:56:20,23.44,1012.53,57.70,98178.33
2026-02-14 18:56:26,23.62,1012.53,57.86,105850.73
2026-02-14 18:56:31,23.60,1012.56,57.85,105982.20
2026-02-14 18:56:36,23.63,1012.55,57.88,105982.20
2026-02-14 18:56:46,23.55,1012.60,57.72,106978.69
2026-02-14 18:56:56,23.64,1012.56,57.52,109448.48
2026-02-14 18:57:02,23.61,1012.56,57.65,108268.13
2026-02-14 18:57:13,23.54,1012.56,58.15,104043.89
2026-02-14 18:57:22,23.54,1012.56,58.31,104043.89
2026-02-14 18:57:27,23.59,1012.56,58.27,105982.20
2026-02-14 18:57:32,23.61,1012.57,58.29,105785.12
2026-02-14 18:57:37,23.61,1012.58,58.26,106444.91
2026-02-14 18:57:42,23.63,1012.56,58.25,105916.43
2026-02-14 18:57:47,23.55,1012.63,58.43,98575.28
2026-02-14 18:57:52,23.69,1012.62,58.01,105654.15
2026-02-14 18:57:57,23.61,1012.56,57.51,108405.67
2026-02-14 18:58:02,23.62,1012.59,57.36,109098.66
2026-02-14 18:58:07,23.54,1012.66,57.65,100609.16
2026-02-14 18:58:12,23.72,1012.67,57.70,104939.54
2026-02-14 18:58:17,23.62,1012.60,57.64,107112.97
2026-02-14 18:58:22,23.63,1012.59,57.12,108820.40
2026-02-14 18:58:27,23.57,1012.65,57.31,100846.96
2026-02-14 18:58:32,23.69,1012.69,57.29,102053.02
2026-02-14 18:58:37,23.64,1012.66,57.41,107925.80
2026-02-14 18:58:42,23.64,1012.66,57.57,107925.80
2026-02-14 18:58:47,23.51,1012.70,58.05,98746.38
2026-02-14 18:58:52,23.68,1012.65,58.12,106378.56
2026-02-14 18:58:57,23.62,1012.62,58.25,106577.85
2026-02-14 18:59:02,23.64,1012.64,58.26,106911.67
2026-02-14 18:59:07,23.60,1012.70,58.44,97061.61
2026-02-14 18:59:12,23.68,1012.69,58.51,103727.71
