timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 18:23:08,23.67,1012.72,59.01,84544.25
2026-02-14 18:23:13,23.70,1012.70,59.12,91330.72
2026-02-14 18:23:18,23.66,1012.71,58.85,86340.64
2026-02-14 18:23:23,23.79,1012.73,58.78,95754.63
2026-02-14 18:23:28,23.78,1012.69,58.75,95167.29
2026-02-14 18:23:33,23.79,1012.73,58.74,95273.54
2026-02-14 18:23:38,23.74,1012.77,58.93,86691.50
2026-02-14 18:23:43,23.88,1012.73,58.80,91038.41
2026-02-14 18:23:48,23.80,1012.72,58.85,94955.49
2026-02-14 18:23:53,23.81,1012.70,58.85,94377.88
2026-02-14 18:24:06,23.76,1012.68,59.14,91723.40
2026-02-14 18:24:16,23.73,1012.67,59.23,91330.72
2026-02-14 18:24:21,23.80,1012.72,59.24,91723.40
2026-02-14 18:24:30,23.75,1012.70,59.33,90844.57
2026-02-14 18:24:35,23.81,1012.73,59.16,91428.57
2026-02-14 18:24:40,23.74,1012.75,59.23,85819.64
2026-02-14 18:24:46,23.83,1012.70,59.02,95008.35
2026-02-14 18:24:56,23.76,1012.72,59.16,87045.22
2026-02-14 18:25:06,23.85,1012.68,59.06,94587.11
2026-02-14 18:25:11,23.72,1012.72,58.86,85992.61
2026-02-14 18:25:16,23.83,1012.73,58.90,95273.54
2026-02-14 18:25:21,23.83,1012.72,58.89,95970.01
2026-02-14 18:25:26,23.84,1012.74,58.86,96186.36
2026-02-14 18:25:37,23.79,1012.69,59.29,91330.72
2026-02-14 18:25:42,23.74,1012.76,59.27,88489.46
2026-02-14 18:25:51,23.77,1012.71,57.24,103601.78
2026-02-14 18:25:57,23.67,1012.75,57.37,89982.43
2026-02-14 18:26:02,23.82,1012.72,57.79,97672.64
2026-02-14 18:26:08,23.79,1012.69,58.17,97172.14
2026-02-14 18:26:13,23.80,1012.69,58.34,97560.98
2026-02-14 18:26:24,23.79,1012.71,58.58,95380.03
2026-02-14 18:26:29,23.77,1012.75,58.58,87223.17
2026-02-14 18:26:37,23.77,1012.74,58.60,97061.61
2026-02-14 18:26:47,23.74,1012.67,57.66,99494.75
2026-02-14 18:26:58,23.73,1012.74,58.06,98689.28
2026-02-14 18:27:08,23.72,1012.74,58.14,98575.28
2026-02-14 18:27:13,23.77,1012.72,58.20,97505.24
2026-02-14 18:27:18,23.79,1012.74,58.33,96731.53
2026-02-14 18:27:34,23.59,1012.69,58.80,86779.66
2026-02-14 18:27:40,23.76,1012.75,58.69,89229.70
2026-02-14 18:27:45,23.81,1012.70,58.57,97282.92
2026-02-14 18:27:50,23.81,1012.72,58.46,98348.06
2026-02-14 18:27:57,23.73,1012.72,58.69,89604.48
2026-02-14 18:28:02,23.79,1012.68,58.39,99727.31
