timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms
2026-02-14 20:13:55,21.63,1012.79,50.61,172332.55
2026-02-14 20:14:00,21.81,1012.78,50.39,182271.27
2026-02-14 20:14:05,21.74,1012.76,50.45,194899.12
2026-02-14 20:14:10,21.80,1012.72,50.56,193463.06
2026-02-14 20:14:15,21.74,1012.87,51.10,175884.58
2026-02-14 20:14:22,21.72,1012.78,50.66,175703.50
2026-02-14 20:14:27,21.73,1012.71,50.61,194565.84
2026-02-14 20:14:32,21.65,1012.70,50.35,177901.32
2026-02-14 20:14:44,21.69,1012.69,50.62,193463.06
2026-02-14 20:14:49,21.66,1012.72,50.41,176612.63
2026-02-14 20:14:57,21.75,1012.72,50.44,195010.47
2026-02-14 20:15:02,21.68,1012.73,50.38,176612.63
2026-02-14 20:15:07,21.81,1012.72,50.36,195121.95
2026-02-14 20:15:12,21.70,1012.72,50.26,174982.91
2026-02-14 20:15:17,21.81,1012.65,50.27,195010.47
2026-02-14 20:15:22,21.81,1012.66,50.22,195233.56
2026-02-14 20:15:27,21.82,1012.67,50.23,195121.95
2026-02-14 20:15:32,21.81,1012.67,50.18,197150.56
2026-02-14 20:15:37,21.82,1012.72,50.10,196018.38
2026-02-14 20:15:42,21.70,1012.73,50.17,179775.28
2026-02-14 20:15:47,21.85,1012.71,50.07,195121.95
2026-02-14 20:15:52,21.68,1012.73,49.99,178646.20
2026-02-14 20:15:57,21.78,1012.73,50.00,197264.50
2026-02-14 20:16:09,21.65,1012.71,50.25,195121.95
2026-02-14 20:16:20,21.72,1012.72,50.15,197492.77
2026-02-14 20:16:25,21.69,1012.68,50.17,196582.84
2026-02-14 20:16:32,21.54,1012.69,50.19,180345.19
2026-02-14 20:16:37,21.61,1012.69,50.38,196356.66
2026-02-14 20:16:42,21.65,1012.68,50.33,196356.66
2026-02-14 20:16:47,21.69,1012.67,50.24,197721.57
2026-02-14 20:16:52,21.69,1012.67,50.24,196696.12
2026-02-14 20:16:57,21.73,1012.68,50.18,196696.12
2026-02-14 20:17:02,21.64,1012.72,50.36,178272.98
2026-02-14 20:17:07,21.83,1012.68,50.30,195457.15
2026-02-14 20:17:15,21.61,1012.67,50.23,178459.39
2026-02-14 20:17:20,21.76,1012.65,50.23,197036.75
2026-02-14 20:17:25,21.74,1012.65,50.18,196582.84
2026-02-14 20:17:30,21.75,1012.64,50.13,198180.76
2026-02-14 20:17:35,21.72,1012.65,50.14,197036.75
2026-02-14 20:17:40,21.74,1012.64,50.12,198757.76
2026-02-14 20:17:45,21.74,1012.65,50.16,196582.84
2026-02-14 20:17:50,21.75,1012.64,50.13,197264.50
2026-02-14 20:17:55,21.68,1012.67,50.27,178086.96
2026-02-14 20:18:00,21.84,1012.63,50.17,193902.67
2026-02-14 20:18:06,21.79,1012.60,50.10,195010.47
2026-02-14 20:18:11,21.80,1012.62,50.07,197378.57
2026-02-14 20:18:22,21.75,1012.62,50.19,193902.67
2026-02-14 20:18:29,21.80,1012.62,50.10,193682.62
2026-02-14 20:18:34,21.83,1012.62,50.02,197492.77
2026-02-14 20:18:39,21.84,1012.63,49.96,196809.53
2026-02-14 20:18:44,21.79,1012.67,49.94,178272.98
